,1,2,3,4,5,6,7,8,9,10,11,12,13
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02,39.9949637926482,152.610943733065,121.28452162577,118.78675724768999,0.0,220.142630348755,181.329659593851,163.713061241768,62.492644110095604,58.1695999059569,266.254970919905,93.1698641873021,0.0
2015-01-03,60.416962948102295,133.039370956138,93.998562577642,114.927584161553,11.2514182817726,176.63942666132098,127.32378843301001,96.17884767085579,79.44782808899441,52.5922714096073,220.32508363911703,55.442449286422004,0.0
2015-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05,72.6168283613026,164.614353904709,120.02256974203999,142.887679185692,38.0839526697554,219.504612933766,161.624336153753,162.823914153578,70.71646917837641,61.6146981681507,202.09045225317902,89.8480114278417,0.0
2015-01-06,76.88924181262641,163.811568962271,91.2059529621162,106.282289737009,20.7925992240345,209.55165564387298,145.660515052455,165.204073194422,62.62307789000771,72.65742127757741,204.838431251996,83.3860478474516,0.0
2015-01-07,50.092234807956295,116.482445795682,115.202953374399,114.103171311744,28.091373171027602,239.129203183321,149.097745977045,134.964534018153,83.8088145212114,42.1583370722276,217.432999512864,77.15485717575041,0.0
2015-01-08,51.4812530285596,136.769972517865,103.77261778239401,121.748050991835,-7.11434726480219,190.38864067966801,162.227137965769,115.112848217227,69.844318037365,56.648030709949296,209.682288402986,50.3871574341673,0.0
2015-01-09,60.879260317066,116.89148543246701,89.00101527421292,116.15096873853001,11.9707035899059,176.407668612369,154.301591143492,117.98244049058998,67.49915760712321,46.034668227596995,196.434015021963,95.5905782427008,0.0
2015-01-10,43.24675309201321,103.921141684603,75.56145950476991,121.511266936289,0.0,158.055967120963,138.33193262620898,101.605059400007,66.957753864702,49.2737850691274,185.33142338596198,56.798419110626796,0.0
2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-12,70.49807855937541,138.087031091909,95.26514391679251,113.264590595097,-4.74126386665868,205.76993053347198,133.947241872108,155.906980090018,67.7705478687919,44.3281822258478,164.94280693236,64.5793510869579,0.0
2015-01-13,50.583444922702704,132.897935722343,118.306049223892,139.56279498890498,21.378477143447398,193.77640432768501,147.179699062335,135.915405705442,61.584051771183205,30.4417870953468,199.441655901152,40.1384639645725,0.0
